,objectid,State,District,st_area(sh,st_length(,Confirmed,Active,Recovered,Deceased,Zone,Population,Longitude,Latitude,Temperature,Relative Humidity,Pressure,Wind speed,Wind direction,Rainfall,Snowfall,Snow Depth,Short-wave irradiation
491,496,Madhya Pradesh,Shajapur,3874696114.6750064,472571.1298990926,987,111,861,15,1,1512681.0,76.55720499944903,23.395104865683535,307.77,19.97,954.93,3.18,325.8,2e-06,0.0,0.0,7124.957
492,497,Madhya Pradesh,Rajgarh,7408588381.889944,515465.5045974946,1398,177,1194,27,2,1545814.0,76.75677765984756,23.789104966511406,307.63,21.35,957.88,3.02,332.19,3e-06,0.0,0.0,7277.347
493,498,Jharkhand,Jamtara,2183906012.732233,368431.2755988315,855,121,732,2,1,791042.0,86.91045457947035,23.975849291076894,301.64,61.4,988.35,1.14,141.91,1.320149,0.0,0.0,6658.7
494,499,Madhya Pradesh,Katni,6080489417.711295,695129.2819015159,1344,146,1183,15,2,1292042,80.42587548049353,23.76030121108046,303.78,33.15,958.39,0.29,5.95,0.000185,0.0,0.0,7322.622
495,500,Rajasthan,Banswara,5354946574.996936,485103.4599737909,1307,125,1159,23,0,1798194.0,74.43317370850943,23.49134491629853,308.78,17.6,973.79,3.85,286.77,0.0,0.0,0.0,7573.934
496,501,Tripura,Gomati,1929615607.2131624,257852.24890980532,3330,593,2704,32,1,"436,868",91.63268856675452,23.555278137277067,299.48,78.79,998.53,1.1,189.15,2.242049,0.0,0.0,6785.553
497,502,Jharkhand,Latehar,5139931463.675056,564458.41147135,1581,241,1335,5,2,726978.0,84.48896555813764,23.684264584744454,301.78,44.82,946.25,1.15,349.86,0.028064,0.0,0.0,7657.814
498,503,Madhya Pradesh,Ratlam,5803408390.085454,624000.8098251253,2117,197,1876,44,1,1455069.0,75.17584665009193,23.474494569119056,307.89,18.85,956.6,3.55,295.18,1e-06,0.0,0.0,7406.565
499,504,Mizoram,Serchhip,1369797076.2215838,252110.06797879643,63,16,47,0,2,55539.0,92.97509837417707,23.159187790398065,296.68,71.42,920.6,0.82,262.91,3.371916,0.0,0.0,6235.944
500,505,Gujarat,Gandhinagar,2544681505.2592664,480154.129925679,4026,739,3207,80,0,1387478.0,72.65858537100605,23.204622564287824,309.14,23.37,998.21,4.34,293.21,1e-06,0.0,0.0,7609.127
501,506,Madhya Pradesh,Raisen,10084513977.213558,875882.1133195236,1375,180,1167,28,1,1331597.0,78.15567010424161,23.377136216156078,307.28,18.32,957.11,2.78,332.61,8e-06,0.0,0.0,7161.107
502,507,Mizoram,Lunglei,5356806230.318646,472771.86360269954,262,77,185,0,2,137155.0,92.56966037865489,23.023772522218156,298.98,72.89,966.91,0.83,247.92,1.918086,0.0,0.0,6383.234
503,508,West Bengal,Purulia,7437097323.988401,649743.477773265,3947,474,3449,24,2,2927965.0,86.4340344312912,23.263476120686338,301.31,63.28,983.31,0.87,143.24,1.036374,0.0,0.0,6906.029
504,509,Madhya Pradesh,Sehore,7787041098.454696,958524.1414629049,1700,276,1384,40,2,1311332.0,77.13120342956778,23.02328015037106,308.21,18.64,956.69,3.07,326.36,3e-06,0.0,0.0,6975.804
505,510,Gujarat,Panchmahal,3882272363.677885,500455.4298080036,2482,300,2163,19,0,1642268.0,73.63500425179538,22.709567498132586,309.04,22.69,991.62,3.86,285.11,0.0,0.0,0.0,7513.783
506,511,Madhya Pradesh,Jabalpur,6064181482.478418,637312.3243285861,10863,992,9703,168,0,2463289.0,80.06058900336967,23.254870084264873,304.87,26.56,954.8,0.8,337.69,0.0008039999999999999,0.0,0.0,7322.9
507,512,Gujarat,Dahod,4329155680.536746,430497.2248999542,1723,246,1471,6,1,2126558.0,74.0578076399855,22.88761446257048,308.67,20.41,980.6,4.24,288.29,0.0,0.0,0.0,7527.321
508,513,Madhya Pradesh,Dewas,8283663194.415142,943963.4062263159,1640,327,1290,23,0,1563715.0,76.45394215901965,22.79008100815905,308.6,18.31,958.62,3.41,316.54,3.3e-05,0.0,0.0,6935.853
509,514,Madhya Pradesh,Anuppur,4471617621.373296,623268.6012907142,1216,126,1079,11,2,749237.0,81.67515565530566,23.06805906589538,301.97,37.51,938.11,1.22,321.12,0.001923,0.0,0.0,7145.893
510,515,Madhya Pradesh,Jhabua,4076689249.8065853,377974.2249230518,1519,249,1256,14,2,1025048.0,74.67015523120217,22.83783566319204,308.25,19.73,966.42,4.58,292.55,0.0,0.0,0.0,7541.485
511,516,Jharkhand,Khunti,3115836168.1599197,431327.08123076055,1657,304,1349,4,2,531885.0,85.27636854377884,22.963079105518982,301.43,53.84,954.92,0.94,37.15,0.240233,0.0,0.0,7486.098
512,517,Madhya Pradesh,Narsinghpur,6083704416.8223,617246.8174252914,2696,227,2450,19,2,1091854.0,79.04507236194094,22.924623963072666,306.66,20.57,957.4,1.47,315.81,0.000226,0.0,0.0,6898.458
513,518,Madhya Pradesh,Dhar,9602161766.650906,636320.5953522007,2408,213,2162,33,0,2185793.0,75.09877268278592,22.588569551263436,308.53,19.42,964.21,4.97,298.79,1e-06,0.0,0.0,7451.232
514,519,Jharkhand,Saraikela-Kharsawan,3146432529.1122627,404412.0732860694,3157,376,2772,9,2,1065056,85.8802872922885,22.858343352846006,301.56,58.97,972.06,0.74,100.02,0.596831,0.0,0.0,7224.665
515,520,Madhya Pradesh,Mandla,8858627361.200947,786227.2292654201,793,103,683,7,2,1054905.0,80.50941546523302,22.70139582794018,303.7,30.23,942.17,1.07,333.31,0.001725,0.0,0.0,7281.098
516,521,Madhya Pradesh,Hoshangabad,7880740679.879102,630608.7676152157,2042,451,1550,41,1,1241350.0,78.0507807518778,22.537638430989258,307.73,19.79,957.04,1.97,320.77,9e-06,0.0,0.0,6991.864
517,522,Jharkhand,West Singhbhum,8499383905.798968,591237.2244756606,3917,342,3540,35,2,1502338.0,85.49656281243777,22.396526862346956,302.01,56.2,965.54,0.67,88.02,0.398422,0.0,0.0,7396.244
518,523,Madhya Pradesh,Chhindwara,13834420112.5622,903897.6253279444,1619,339,1252,28,1,2090922.0,78.79514628931608,22.18539751031401,305.29,22.98,936.73,1.71,325.45,4e-05,0.0,0.0,6711.591
519,524,Madhya Pradesh,Harda,3912375422.2645454,343933.0413288898,1035,184,836,15,1,570465,77.11071009135455,22.194797679637496,309.01,18.53,963.08,2.36,308.03,9.1e-05,0.0,0.0,6872.044
520,525,Madhya Pradesh,East Nimar,8731734008.981503,668193.6452318107,1598,114,1446,38,0,1310061.0,76.5515872795637,21.984655260692787,309.68,17.54,969.5,2.84,306.37,0.00011899999999999999,0.0,0.0,7096.593
521,526,Gujarat,Porbandar,2696149437.3677955,458671.0872175722,505,31,470,4,2,585449,69.7866860867945,21.676074275511663,303.95,59.07,1004.82,5.3,285.28,0.077665,0.0,0.0,7552.894
522,527,Madhya Pradesh,Balaghat,10788258901.803041,782270.0573956631,1349,352,989,8,2,1701698.0,80.49943268675688,21.868945249898736,305.09,27.31,951.76,1.22,335.57,0.000859,0.0,0.0,6891.66
523,528,Gujarat,Narmada,3280582123.867441,444320.4355848013,1020,83,936,1,1,590379.0,73.66727756391381,21.832984996148603,307.75,33.45,987.62,3.56,269.04,0.012828999999999998,0.0,0.0,7472.414
524,529,Madhya Pradesh,Barwani,6327531869.514402,540551.3433181393,1905,177,1707,21,0,1385881,75.06287361718393,21.74843598753854,308.69,23.4,971.51,5.31,300.63,0.004652,0.0,0.0,7335.574
525,530,Nagaland,Wokha,1937269016.8925354,278020.8865054874,36,0,36,0,2,166343.0,94.27358322563467,26.238730913731736,297.01,66.29,932.91,0.18,21.21,1.660625,0.0,0.0,6257.39
526,531,Nagaland,Phek,2333304804.902205,335398.45818181016,37,1,36,0,2,163418.0,94.54275485797423,25.641156898643878,294.28,65.11,876.51,0.37,316.39,2.839686,0.0,0.0,6085.633
527,532,Mizoram,Saiha,1713176877.4829545,292648.8842543865,31,0,31,0,2,60823.0,93.0234715472008,22.16734162006553,297.3,70.42,923.69,0.71,267.66,2.376591,0.0,0.0,6994.309
528,533,Mizoram,Lawngtlai,2953400777.2679625,521063.79251646966,79,38,41,0,2,73050.0,92.69218552785252,22.353495113029894,298.52,73.32,957.17,0.73,254.31,2.020439,0.0,0.0,6717.567
529,534,Nagaland,Kohima,1594148721.7285035,228744.82794137052,2061,316,1736,1,2,267988.0,94.152227864872,25.734996284779115,295.41,65.2,897.97,0.35,307.59,1.973014,0.0,0.0,6362.815
530,535,Nagaland,Dimapur,1230356327.942484,254951.1700218604,3432,744,2644,9,2,378811,93.71073585087844,25.850779998200778,297.82,64.24,941.19,0.36,284.4,1.168288,0.0,0.0,6604.668
531,536,Arunachal Pradesh,Lohit,3180209499.820937,419558.8116081192,307,78,229,0,2,145538.0,96.0534296797426,27.90609866038426,295.18,68.04,911.19,0.29,220.12,1.438636,0.0,0.0,6887.956
532,537,Arunachal Pradesh,Lower Subansiri,1862064097.645477,219664.61897089466,239,45,193,1,2,82839.0,93.78015693847897,27.571740361104304,292.69,74.45,873.38,0.41,188.34,4.2944580000000006,0.0,1e-06,5748.211
533,538,Bihar,Vaishali,2462859077.312509,278730.42986375623,4406,208,4164,33,1,3495021.0,85.34986700917861,25.81914495393864,302.64,55.36,1000.97,2.53,100.81,0.569243,0.0,0.0,5835.841
534,539,Bihar,Nalanda,2888909771.1559176,433982.8463502576,6295,321,5932,42,1,2877653.0,85.45673900551274,25.20773188732032,303.33,50.66,997.62,2.02,99.88,0.364058,0.0,0.0,6701.94
535,540,Bihar,Araria,3490874120.497591,437248.7566978062,5542,380,5147,15,2,2811569.0,87.32688876810737,26.168571067082777,300.91,62.53,994.12,1.79,109.52,1.576707,0.0,0.0,5681.779
536,541,Bihar,Purnia,3992510435.54876,519928.8860100042,6927,366,6552,9,1,3264619.0,87.4352406774408,25.817539062777772,301.64,61.56,1002.43,1.97,110.53,1.5984040000000002,0.0,0.0,5899.151
537,542,Gujarat,Aravalli,3886555090.662468,460999.6320066075,639,197,418,24,0,1039918.0,73.27594406247874,23.412108561785452,308.99,19.54,989.28,4.36,291.99,0.0,0.0,0.0,7625.946
538,543,Gujarat,Botad,3081350843.462251,446477.4205771597,777,110,662,5,1,656005.0,71.72690534455677,22.103266786043456,308.78,29.1,999.51,4.11,300.81,0.0014320000000000001,0.0,0.0,7484.59
539,544,Gujarat,Chhota Udaipur,4054131636.7669883,562514.7514274317,539,80,457,2,1,1071831.0,73.85688631409549,22.152570611473443,308.13,28.59,984.41,3.79,278.2,0.001602,0.0,0.0,7479.842
540,545,Gujarat,Mahisagar,2988717542.790413,421333.6237239178,1084,88,991,5,1,994624.0,73.63524520653333,23.161913727220675,309.1,19.32,988.38,4.17,289.64,0.0,0.0,0.0,7564.811
541,546,Gujarat,Gir Somnath,4340580753.394108,444401.21635672665,1514,151,1342,21,1,1217477.0,70.79173835531229,20.86861335620559,303.87,58.55,1000.88,5.2,284.68,0.046834,0.0,0.0,7330.237
542,547,Uttar Pradesh,Amethi,4140223758.5460773,593761.8969463167,2604,295,2286,23,2,1280800.0,81.63017935219219,26.27533386417166,303.65,43.41,994.3,1.11,125.75,0.001287,0.0,0.0,7251.363
543,548,Meghalaya,West Jaintia Hills,2332323418.15944,321080.7519179309,83,42,41,0,2,270352.0,92.30839521429851,25.53365135732876,294.68,73.18,908.63,0.57,252.26,0.986575,0.0,0.0,6404.666
544,549,Tripura,South Tripura,1785393551.0062985,354877.2894028094,2745,609,2117,16,2,876001,91.5871227975978,23.170061557141555,299.73,78.91,1002.05,1.21,193.54,1.8810810000000002,0.0,0.0,6674.665
545,550,Delhi,North West Delhi,202363736.56807056,104192.92574502924,32,31,0,1,0,3651261.0,77.02420852278985,28.724772058199903,306.14,31.7,979.49,0.44,281.34,0.0002,0.0,0.0,7411.709
546,551,Uttar Pradesh,Sambhal,3157227870.6437397,406046.1289679206,2390,215,2136,39,1,2217020.0,78.61027934986795,28.44896914731919,304.24,42.64,983.97,1.51,93.8,0.031612,0.0,0.0,7064.116
547,552,Haryana,Charkhi Dadri,1797297708.177387,324365.86511242465,693,167,522,4,1,502276.0,76.20014281967823,28.59634900178961,307.44,24.73,977.47,1.9,277.24,0.0,0.0,0.0,7505.788
548,553,Manipur,Thoubal,362765744.9585546,211022.64976629047,1197,1157,23,17,2,420517.0,94.03035313625482,24.62098773216015,297.24,61.66,918.74,0.64,296.35,3.47988,0.0,0.0,6093.301
549,554,Manipur,Ukhrul,2636689842.2510858,346182.0595530753,364,346,18,0,2,183115.0,94.3749963408429,25.310601671223154,294.29,63.43,872.47,0.45,306.58,2.464381,0.0,0.0,6230.396
550,555,West Bengal,Alipurduar,3455633178.3545628,374951.2032271758,5193,563,4565,65,2,1700000.0,89.42424827968709,26.575408257678262,298.05,72.81,963.89,1.29,168.05,4.360684,0.0,2.7000000000000002e-05,6706.61
551,556,Madhya Pradesh,Datia,3316140432.048949,615195.3607465103,1271,115,1138,18,2,786754.0,78.5494602641033,25.711378203621663,307.96,22.04,979.58,1.48,352.16,0.0,0.0,0.0,7181.153
552,557,Rajasthan,Rajsamand,5692261031.963073,790457.1678884847,2051,183,1844,24,1,1158283.0,73.97502880719162,25.315390391002143,306.33,20.04,951.96,4.66,279.32,0.0,0.0,0.0,7749.256
553,558,Uttar Pradesh,Mahoba,4022226338.382229,621728.5955849858,918,89,820,9,2,708831.0,79.67054019185701,25.303545213392944,306.2,27.66,983.58,0.69,67.93,1e-06,0.0,0.0,7352.206
554,559,Rajasthan,Chittorgarh,9506564082.017448,1096766.6386656682,1885,174,1691,20,1,1544392.0,74.82470484298857,24.81236230329406,307.39,20.07,956.95,4.0,296.38,1e-06,0.0,0.0,7533.252
555,560,Madhya Pradesh,Panna,8603292574.77675,908471.5677256908,725,73,649,3,2,1016520.0,80.20550994328956,24.511502676827824,304.33,31.94,966.35,0.48,100.36,0.000258,0.0,0.0,7357.75
556,561,Gujarat,Surendranagar,10813475595.950485,1090555.6480898762,1935,341,1583,11,1,1585268.0,71.59449892968074,22.80136262082794,308.29,31.75,1001.67,4.98,287.37,0.00499,0.0,0.0,7601.28
557,562,Gujarat,Anand,3252468553.316441,413586.292601997,1182,45,1121,16,0,2092745,72.82740776635194,22.56485576740209,309.22,27.12,1002.99,3.64,288.14,2e-06,0.0,0.0,7538.207
558,563,Madhya Pradesh,Betul,11736896136.390005,800314.9790998079,2029,393,1589,47,1,1575362.0,77.88616283165972,21.915574775465547,307.06,20.75,943.84,2.02,316.22,6.8e-05,0.0,0.0,7024.734
559,564,Gujarat,Junagadh,5852199547.709743,619256.4431058521,3060,355,2672,33,2,1525605.0,70.40486431388595,21.393873791193567,305.27,48.69,999.51,5.18,287.71,0.052676,0.0,0.0,7539.609
560,565,Gujarat,Devbhoomi Dwarka,4904139477.6128645,742263.1732925355,618,135,478,5,2,752484.0,69.34000169416373,22.27335982873093,302.42,71.82,1008.0,5.25,276.47,0.046605,0.0,0.0,7592.569
561,566,Gujarat,Morbi,5759468598.3608,662040.8187998701,1810,224,1570,16,2,960329.0,70.88795740036906,22.809631325846894,307.07,38.37,1001.51,5.28,276.52,0.019162000000000002,0.0,0.0,7654.589
562,567,Jammu and Kashmir,Kupwara,3843550240.118131,322491.78985549754,3827,643,3114,70,1,875564.0,74.25483776163055,34.43526717887417,285.84,71.35,757.76,0.95,194.47,7.662456,0.0,0.000383,5143.483
563,568,Jammu and Kashmir,Bandipora,3742379838.3928986,408805.2839949753,3646,398,3207,41,0,385099.0,74.77821409287718,34.378250519070235,282.15,76.01,717.49,1.01,187.56,6.9878,1.7015060000000002,0.04672,5619.497
564,569,Jammu and Kashmir,Baramulla,3157864482.20098,335041.48214265314,4761,1448,3187,126,1,1015503.0,74.38631421758484,34.172805045301835,286.54,71.09,767.68,0.8,200.21,4.310409,0.021805,0.000792,4665.056
565,570,Jammu and Kashmir,Ganderbal,2178037753.336605,337700.58100779896,3075,265,2780,30,1,297003.0,74.96003791644269,34.282640306016994,281.73,75.76,711.96,0.92,185.09,6.847264999999999,1.844748,0.050529000000000004,5681.818
566,571,Jammu and Kashmir,Budgam,1915340598.4627,219592.03253323265,5263,766,4408,89,1,755331.0,74.64392072238586,33.89706739796549,287.19,68.59,772.21,0.39,216.59,3.52116,0.0,2.8999999999999997e-05,4778.55
567,572,Jammu and Kashmir,Punch,6217927908.7215,470485.3329586122,1957,826,1113,18,2,476835,74.29125929033344,33.67313015243692,291.31,63.65,820.67,0.56,330.94,2.1667419999999997,0.0,6e-06,4637.785
568,573,Jammu and Kashmir,Shopian,736657384.6908134,196055.92865887933,2079,151,1896,32,0,265960.0,74.84743959495167,33.74307131036932,287.25,66.6,768.6,0.27,274.95,3.46029,0.0,2.4e-05,5164.034
569,574,Jammu and Kashmir,Kulgam,1699266676.1032858,340109.25787351065,2317,86,2188,43,1,423181.0,74.89674900380695,33.629236279843255,287.64,65.39,771.26,0.44,305.45,3.073589,0.0,1.4000000000000001e-05,5286.881
570,575,Jammu and Kashmir,Rajouri,3854903049.745335,373626.4644792368,2921,527,2355,39,1,619266.0,74.49616638017746,33.28324631151239,294.71,59.78,861.61,1.13,336.85,1.287141,0.0,0.0,5374.775
571,576,Jammu and Kashmir,Ramban,1722965695.3311007,228381.87607334074,1430,116,1303,11,1,283313.0,75.18270181430648,33.276057890957645,290.13,62.93,798.57,0.63,314.16,1.952241,0.0,4.6e-05,5865.836
572,577,Jammu and Kashmir,Doda,3401144550.5648136,337757.5019883141,2371,829,1504,38,2,409576.0,75.73667749690762,33.0484057558953,287.97,64.83,770.63,0.46,305.24,1.4485649999999999,0.21881599999999998,0.019972,6511.222
573,578,Himachal Pradesh,Chamba,9226894286.254791,671987.3115413936,932,119,797,12,1,515844.0,76.39808842843522,32.58913775464972,284.16,68.7,725.11,0.91,298.11,0.9864219999999999,0.419293,0.077542,7295.69
574,579,Jammu and Kashmir,Kathua,3500894965.0697,374786.1038708221,2218,139,2051,28,1,615711.0,75.55656895515934,32.60063687032194,296.63,57.58,881.72,0.86,329.0,0.41766400000000004,0.0,4.1e-05,6473.811
575,580,Punjab,Gurdaspur,3626197067.456954,390872.4721072809,6311,439,5705,167,1,2299026.0,75.21849428522566,31.87623090403473,303.49,48.23,972.45,0.97,329.57,0.0015480000000000001,0.0,0.0,5955.573
576,581,Himachal Pradesh,Kullu,7646500318.51678,503497.86121718865,791,301,476,12,2,437474.0,77.39167688011223,31.893688160152465,280.52,76.6,681.72,1.18,284.29,3.253336,0.34575500000000003,0.056421000000000006,7605.472
577,582,Himachal Pradesh,Mandi,5461951163.297797,402401.9352364463,1946,579,1339,28,2,999518.0,76.96281664023037,31.655710638666314,292.41,62.35,824.58,1.07,272.94,0.869649,0.023242,0.004031,6770.752
578,583,Himachal Pradesh,Una,2133789564.3254907,293212.97692628537,1386,210,1162,14,1,521057.0,76.18129316022312,31.60389348777373,301.66,48.05,941.66,0.84,314.07,0.040684,0.0,3.4e-05,6231.394
579,584,Punjab,Tarn Taran,3322890088.706964,374677.1055055557,1763,136,1553,74,1,1119627,74.88279600193259,31.390580723900875,304.87,43.12,979.47,0.66,334.14,0.0008759999999999999,0.0,0.0,6372.464
580,585,Himachal Pradesh,Solan,2645999742.086393,368951.3063751765,3244,484,2716,34,1,576670.0,76.92415748929596,31.049730176549268,298.0,54.01,897.04,1.2,321.21,0.121433,0.0,2e-06,6363.48
581,586,Punjab,Shahid Bhagat Singh Nagar,1730419888.2000165,314192.1070194002,1757,164,1537,56,1,612310,76.0638112493665,31.169776032359522,303.81,43.46,966.86,0.87,331.22,0.0009119999999999999,0.0,2e-06,6355.182
582,587,Punjab,Fazilka,3879929468.341561,415980.8104917471,2588,411,2135,42,2,1180483.0,74.20253207195829,30.320330301575975,307.93,30.35,982.86,0.86,215.13,8e-06,0.0,0.0,7405.958
583,588,Punjab,Moga,3036136858.1523905,345148.01436812175,2353,277,2000,76,1,992289.0,75.16921957689598,30.808300391527958,306.06,36.91,979.38,0.49,335.61,0.000134,0.0,0.0,7140.174
584,589,Punjab,Ludhiana,5019782020.351835,469716.4258701858,18853,508,17555,790,0,3487882.0,75.82471379633195,30.74845143106764,305.26,38.99,975.94,0.83,345.42,0.000206,0.0,0.0,6935.459
585,590,Uttarakhand,Chamoli,10549102599.287071,619157.7523460857,1193,272,918,0,2,391114.0,79.51559998914831,30.45942333242289,281.41,78.58,686.62,1.66,272.59,1.785536,0.179057,0.131459,7632.154
586,591,Himachal Pradesh,Sirmaur,3838334506.051303,411611.1927908275,1927,170,1742,15,1,530164.0,77.40426370193501,30.688528425477724,296.68,56.5,885.93,1.51,322.21,0.285005,0.0,0.0,6499.831
587,592,Uttarakhand,Tehri Garhwal,5276176446.1402645,643117.0932365453,2663,605,2046,4,2,616409.0,78.48163850255071,30.476377400469755,291.5,66.73,821.92,1.37,257.65,1.281932,0.021429,0.001381,6391.658
588,593,Punjab,Sri Muktsar Sahib,3555272499.939007,416546.0321214807,2648,437,2162,49,1,902702.0,74.55784223505458,30.34817469830359,307.82,29.99,981.79,0.57,224.58,1.6e-05,0.0,0.0,7474.201
589,594,Uttarakhand,Rudraprayag,2686932402.274391,294312.11421455065,785,158,624,2,2,236857.0,79.08669818038922,30.464661131910077,285.98,73.9,747.03,1.69,263.94,1.740031,0.068905,0.022956999999999998,7016.99
590,595,Uttarakhand,Pithoragarh,9679194216.17333,714343.360057024,1175,220,950,5,2,485993.0,80.31166980437935,30.156852050249963,279.68,88.1,683.28,1.21,284.38,6.815746000000001,2.2881139999999998,0.33979699999999996,6171.863
591,596,Haryana,Yamunanagar,2317238062.037301,315756.05333048786,4548,295,4167,86,1,1214162.0,77.2800668294525,30.24534065804668,302.21,45.88,951.5,0.93,327.56,0.063163,0.0,0.0,6760.727
592,597,Uttar Pradesh,Saharanpur,4970892071.351747,438981.3612191681,7316,771,6435,110,0,2848152.0,77.58827826532627,29.910957614511727,303.69,43.13,967.75,0.52,261.3,0.076163,0.0,0.0,6829.134
593,598,Punjab,Mansa,2930573589.6566052,403828.18244890077,1703,180,1490,33,1,768808.0,75.42023576378264,29.860487440205606,307.57,28.67,979.74,0.51,270.97,8e-06,0.0,0.0,7561.158
594,599,Haryana,Kurukshetra,2248965042.03269,301895.7231937754,5961,453,5413,95,1,964231.0,76.80779707540093,30.04061252755678,304.7,40.36,974.3,0.86,347.01,0.009487,0.0,0.0,7168.884
595,600,Uttarakhand,Bageshwar,2990239606.2434,370198.4882346315,720,128,588,4,2,259840.0,79.87836589703765,29.97900512544645,286.89,82.93,782.27,1.49,250.53,5.0718879999999995,0.07195399999999999,0.021446,5094.767
596,601,Uttarakhand,Pauri Garhwal,7047634795.073005,485903.0084747236,2153,545,1564,21,2,686572.0,78.83070490817057,29.90583504976013,295.5,61.87,878.78,1.33,213.07,2.30085,0.0,1.4000000000000001e-05,5871.246
597,602,Uttarakhand,Almora,4182304382.759161,462107.68759848154,1543,143,1386,8,2,622506,79.46678520955162,29.67022421230669,292.77,71.17,858.08,1.11,208.53,4.262283999999999,0.0046619999999999995,0.00143,5222.231
598,603,Haryana,Jind,3658634977.446397,456507.4465557873,2320,228,2050,42,1,1332042.0,76.28083544082091,29.42400806001586,306.84,30.22,978.83,0.65,298.14,0.000167,0.0,0.0,7518.23
599,604,Uttarakhand,Champawat,2334290112.415121,319071.11655989377,906,243,654,5,2,259315.0,80.01893060179988,29.286667877372878,293.84,76.48,894.66,0.99,145.6,5.7964709999999995,0.007651000000000001,1.6e-05,4488.321
600,605,Haryana,Sonipat,2863218215.919881,326244.18159582064,8712,375,8289,48,0,1480080.0,76.88259473692887,29.022775549950182,306.12,32.56,979.53,0.34,275.41,0.00018899999999999999,0.0,0.0,7412.369
601,606,Uttar Pradesh,Moradabad,2933123221.8382144,513741.889623772,9087,1086,7851,150,0,3749630.0,78.80346744381681,28.84477422523424,303.02,47.68,980.57,2.37,110.89,0.206907,0.0,0.0,6745.155
602,607,Haryana,Bhiwani,4325746201.396769,465062.8541904607,3027,245,2743,39,1,1629109.0,75.87372597911497,28.766606146216798,307.51,24.76,977.83,1.96,268.89,0.0,0.0,0.0,7503.358
603,608,Uttar Pradesh,Shamli,1674062353.3587995,235745.9026984934,2535,241,2273,21,1,1377840.0,77.28020397858404,29.467393812752274,305.46,37.13,977.46,0.61,277.8,0.014372999999999999,0.0,0.0,7249.779
604,609,Punjab,Firozpur,3221492056.9873924,417312.8447419013,3927,312,3506,109,1,965337.0,74.80985084447849,30.918763778053403,306.22,37.28,980.54,0.25,306.39,0.000148,0.0,0.0,7141.584
605,610,Jammu and Kashmir,Samba,1336135778.739489,271527.3959660749,1926,471,1431,24,1,318611.0,75.09801881769063,32.60941002895029,299.72,55.53,926.66,0.88,337.09,0.183851,0.0,8e-06,6223.231
606,611,Punjab,Kapurthala,2243646416.2193394,518646.05345972406,3652,387,3114,151,1,815168,75.51202367719208,31.34792568078781,304.4,43.26,975.06,0.89,329.78,0.000687,0.0,0.0,6252.836
607,612,Chhattisgarh,Balrampur,7491715748.245915,727195.2173491709,1252,282,966,4,2,598855.0,83.54455880916628,23.50696868680409,301.28,56.17,990.4,2.11,89.77,0.443774,0.0,0.0,6064.414
608,613,Karnataka,Vijayapur,11515600089.681637,733407.8885635736,10547,1095,9280,172,1,2177331.0,75.94713892808909,16.871659529452348,307.71,31.95,949.64,1.91,275.24,0.07360499999999999,0.0,0.0,7272.686
609,614,Uttar Pradesh,Hamirpur,4822303924.252731,572215.9349841459,1133,100,1014,19,2,1042374.0,79.88356423551426,25.72805177554596,306.09,28.94,989.6,0.66,88.5,0.0,0.0,0.0,7365.706
610,615,Himachal Pradesh,Hamirpur,1544876661.3714266,224524.5847210229,985,154,824,7,1,1042374.0,76.55088445331958,31.676741340632024,306.09,28.94,989.6,0.66,88.5,0.0,0.0,0.0,7365.706
611,616,Rajasthan,Pratapgarh,5324406654.0707035,513081.08413588343,845,88,745,12,2,2727156.0,74.65510633856073,24.008505562241453,308.3,18.51,965.02,3.58,292.5,1e-06,0.0,0.0,7515.26
612,617,Uttar Pradesh,Pratapgarh,4604305889.766834,597787.4641379329,3884,301,3538,45,1,2727156.0,81.8782807945697,25.866451339028096,308.3,18.51,965.02,3.58,292.5,1e-06,0.0,0.0,7515.26
613,618,Puducherry,Mahe,9293844.37678457,27726.68497848385,523,232,287,4,2,41816,75.5382977130377,11.727433674409516,301.76,74.97,982.31,2.25,305.79,8.041939,0.0,0.0,5143.039
614,619,Dadra and Nagar Haveli and Daman and Diu,Diu,38491700.00002637,45663.61412242301,306,3,300,0,2,52074,70.95608151076367,20.718203742559666,303.25,64.44,1004.12,5.22,282.25,0.040895999999999995,0.0,0.0,7275.5
615,620,Uttar Pradesh,Rae Bareli,4071013633.641032,511433.9356245982,3137,500,2550,87,0,2872204.0,81.10199890962318,26.23557191852756,304.32,38.66,993.18,1.12,128.57,0.0009480000000000001,0.0,0.0,7295.387
616,621,Meghalaya,Ribhoi,2973016618.084227,448584.2979636053,681,319,361,1,2,258840,91.91284115492935,25.96435277692723,298.33,67.78,957.92,0.69,265.54,1.5590389999999998,0.0,0.0,6685.917
617,622,Manipur,Kamjong,2821856146.546958,281272.2607481005,173,156,17,0,2,45616,94.32691554835111,24.718954620907223,297.43,59.11,916.65,0.47,294.87,3.6690620000000003,0.0,0.0,6215.029
618,623,Meghalaya,East Jaintia Hills,2354657669.1949515,267107.4683555172,379,39,340,0,2,122436.0,92.54305232607138,25.260667667438263,296.64,73.46,947.43,0.57,272.99,0.703129,0.0,0.0,6125.313
619,624,Meghalaya,East Khasi Hills,3452097537.8821025,325184.099170629,4723,1693,2975,55,1,824059.0,91.99911546058439,25.42258344105332,294.08,75.3,901.7,0.34,227.48,1.128249,0.0,0.0,6482.688
